base	contributing	base_IG_1D	contributing_IG_1D	IG_2D_added	total_IG
Eubacterium_hallii	RIBOSYN2-PWY:_flavin_biosynthesis_I_(bacteria_and_plants)	0.024566650390625	12.9967651367188	29.6736755371094	29.6982421875
Eubacterium_hallii	PWY66-422:_D-galactose_degradation_V_(Leloir_pathway)	0.024566650390625	23.7555236816406	26.5254211425781	26.5499877929688
Bifidobacterium_pseudolongum	Streptococcus_anginosus_group	1.23556518554688	37.8668823242188	37.5775909423828	38.8131561279297
Bifidobacterium_pseudolongum	Streptococcus_oralis	1.23556518554688	27.8957824707031	29.0249786376953	30.2605438232422
Bifidobacterium_pseudolongum	Actinomyces_sp_oral_taxon_181	1.23556518554688	26.2251281738281	25.409423828125	26.6449890136719
Bifidobacterium_pseudolongum	Streptococcus_vestibularis	1.23556518554688	23.8902587890625	35.7128448486328	36.9484100341797
Bifidobacterium_pseudolongum	Actinomyces_odontolyticus	1.23556518554688	32.620361328125	32.1812286376953	33.4167938232422
Bifidobacterium_pseudolongum	Actinomyces_sp_S6_Spd3	1.23556518554688	25.7760925292969	25.0202941894531	26.255859375
Bifidobacterium_pseudolongum	Streptococcus_mitis	1.23556518554688	30.3249816894531	37.3975067138672	38.6330718994141
Bifidobacterium_pseudolongum	Oribacterium_sinus	1.23556518554688	26.8056335449219	25.7602233886719	26.9957885742188
Bifidobacterium_pseudolongum	PWY-6385:_peptidoglycan_biosynthesis_III_(mycobacteria)	1.23556518554688	15.4598693847656	25.0615234375	26.2970886230469
Bifidobacterium_pseudolongum	PWY-6700:_queuosine_biosynthesis	1.23556518554688	18.0577087402344	26.9751586914062	28.2107238769531
Bifidobacterium_pseudolongum	RIBOSYN2-PWY:_flavin_biosynthesis_I_(bacteria_and_plants)	1.23556518554688	12.9967651367188	29.7843170166016	31.0198822021484
Bifidobacterium_pseudolongum	PWY66-422:_D-galactose_degradation_V_(Leloir_pathway)	1.23556518554688	23.7555236816406	25.51611328125	26.7516784667969
Eubacterium_eligens	Streptococcus_anginosus_group	4.902587890625	37.8668823242188	34.8807220458984	39.7833099365234
Eubacterium_eligens	Streptococcus_oralis	4.902587890625	27.8957824707031	25.512939453125	30.41552734375
Eubacterium_eligens	Streptococcus_vestibularis	4.902587890625	23.8902587890625	32.5904235839844	37.4930114746094
Eubacterium_eligens	Actinomyces_odontolyticus	4.902587890625	32.620361328125	28.5355529785156	33.4381408691406
Eubacterium_eligens	Streptococcus_mitis	4.902587890625	30.3249816894531	32.7222442626953	37.6248321533203
Eubacterium_eligens	RIBOSYN2-PWY:_flavin_biosynthesis_I_(bacteria_and_plants)	4.902587890625	12.9967651367188	25.3741302490234	30.2767181396484
Firmicutes_bacterium_CAG_83	Streptococcus_anginosus_group	0.211029052734375	37.8668823242188	40.0886383056641	40.2996673583984
Firmicutes_bacterium_CAG_83	Streptococcus_oralis	0.211029052734375	27.8957824707031	27.7521667480469	27.9631958007812
Firmicutes_bacterium_CAG_83	Actinomyces_sp_oral_taxon_181	0.211029052734375	26.2251281738281	26.3533630371094	26.5643920898438
Firmicutes_bacterium_CAG_83	Streptococcus_vestibularis	0.211029052734375	23.8902587890625	39.7253570556641	39.9363861083984
Firmicutes_bacterium_CAG_83	Actinomyces_sp_S6_Spd3	0.211029052734375	25.7760925292969	26.2778625488281	26.4888916015625
Firmicutes_bacterium_CAG_83	Streptococcus_mitis	0.211029052734375	30.3249816894531	38.4315490722656	38.642578125
Firmicutes_bacterium_CAG_83	PWY-6385:_peptidoglycan_biosynthesis_III_(mycobacteria)	0.211029052734375	15.4598693847656	24.9671325683594	25.1781616210938
Firmicutes_bacterium_CAG_83	PWY-6700:_queuosine_biosynthesis	0.211029052734375	18.0577087402344	26.4638977050781	26.6749267578125
Firmicutes_bacterium_CAG_83	RIBOSYN2-PWY:_flavin_biosynthesis_I_(bacteria_and_plants)	0.211029052734375	12.9967651367188	28.4956665039062	28.7066955566406
Firmicutes_bacterium_CAG_83	PWY-5097:_L-lysine_biosynthesis_VI	0.211029052734375	5.0338134765625	24.9093017578125	25.1203308105469
Firmicutes_bacterium_CAG_83	HISTSYN-PWY:_L-histidine_biosynthesis	0.211029052734375	18.232666015625	25.029541015625	25.2405700683594
Firmicutes_bacterium_CAG_83	PWY66-422:_D-galactose_degradation_V_(Leloir_pathway)	0.211029052734375	23.7555236816406	26.2356872558594	26.4467163085938
Dorea_longicatena	Streptococcus_anginosus_group	0.93994140625	37.8668823242188	36.944091796875	37.884033203125
Dorea_longicatena	Streptococcus_oralis	0.93994140625	27.8957824707031	27.3008728027344	28.2408142089844
Dorea_longicatena	Actinomyces_sp_oral_taxon_181	0.93994140625	26.2251281738281	25.9895935058594	26.9295349121094
Dorea_longicatena	Streptococcus_vestibularis	0.93994140625	23.8902587890625	35.0452575683594	35.9851989746094
Dorea_longicatena	Actinomyces_sp_S6_Spd3	0.93994140625	25.7760925292969	25.6742248535156	26.6141662597656
Dorea_longicatena	Streptococcus_mitis	0.93994140625	30.3249816894531	36.2561950683594	37.1961364746094
Dorea_longicatena	PWY-6700:_queuosine_biosynthesis	0.93994140625	18.0577087402344	26.5123596191406	27.4523010253906
Dorea_longicatena	RIBOSYN2-PWY:_flavin_biosynthesis_I_(bacteria_and_plants)	0.93994140625	12.9967651367188	28.32861328125	29.2685546875
Dorea_longicatena	PWY-5097:_L-lysine_biosynthesis_VI	0.93994140625	5.0338134765625	25.1478271484375	26.0877685546875
Dorea_longicatena	PWY66-422:_D-galactose_degradation_V_(Leloir_pathway)	0.93994140625	23.7555236816406	26.477294921875	27.417236328125
Oscillibacter_sp_57_20	Streptococcus_anginosus_group	3.2979736328125	37.8668823242188	34.8601837158203	38.1581573486328
