Feature	IG
Blautia_hydrogenotrophica	0.0634613037109375
Eikenella_corrodens	3.64706420898438
Clostridium_hylemonae	0.344032287597656
Clostridium_sp_D5	0.0096282958984375
Bifidobacterium_breve	0.114540100097656
Cardiobacterium_valvarum	1.52473449707031
Eggerthia_catenaformis	0.594306945800781
Actinobaculum_sp_oral_taxon_183	2.55667877197266
Oribacterium_parvum	1.70470428466797
Pseudopropionibacterium_propionicum	0.594306945800781
Streptococcus_sp_oral_taxon_058	0.594306945800781
Dialister_invisus	0.288749694824219
Actinomyces_oris	0.0352096557617188
Anaerostipes_caccae	0.594306945800781
Actinomyces_hongkongensis	-2.288818359375e-05
Lachnospiraceae_bacterium_2_1_46FAA	0.594306945800781
Enterococcus_hirae	0.594306945800781
Parvimonas_sp_oral_taxon_393	0.0096282958984375
Pyramidobacter_piscolens	0.602592468261719
Methanobrevibacter_oralis	-2.288818359375e-05
Pyramidobacter_sp_C12_8	0.0096282958984375
Streptococcus_gallolyticus	-2.288818359375e-05
Bifidobacterium_catenulatum	1.14026641845703
Desulfovibrio_vulgaris	0.594306945800781
Enterococcus_gallinarum	-2.288818359375e-05
Streptococcus_thermophilus	0.022064208984375
Lactobacillus_delbrueckii	0.439315795898438
Saccharomyces_cerevisiae	0.771308898925781
Faecalicoccus_pleomorphus	0.771308898925781
Oribacterium_sinus	0.0352096557617188
Streptococcus_mutans	-7.62939453125e-06
Veillonella_rogosae	0.0310134887695312
Parvimonas_sp_KA00067	0.594306945800781
Streptococcus_viridans	-2.288818359375e-05
Clostridium_cadaveris	-2.288818359375e-05
Lactobacillus_ruminis	1.14026641845703
Bacteroides_sp_CAG_633	1.14026641845703
Massiliomicrobiota_timonensis	0.960609436035156
Lachnoclostridium_sp_An118	0.0415725708007812
Citrobacter_koseri	1.52473449707031
Pediococcus_acidilactici	0.594306945800781
Lactobacillus_sanfranciscensis	1.52473449707031
Aggregatibacter_aphrophilus	0.594306945800781
Dorea_sp_D27	-2.288818359375e-05
Porphyromonas_gingivalis	0.0096282958984375
Pseudoflavonifractor_sp_An184	0.277641296386719
Campylobacter_ureolyticus	0.114540100097656
Prevotella_buccalis	0.344032287597656
Parvimonas_sp_oral_taxon_110	-2.288818359375e-05
Bacteroides_stercorirosoris	0.0096282958984375
Lachnoclostridium_sp_An131	0.344032287597656
Lachnoclostridium_sp_An138	0.292327880859375
Flavonifractor_sp_An10	1.52473449707031
Shuttleworthia_satelles	0.594306945800781
Lactobacillus_pontis	1.52473449707031
Lachnospiraceae_bacterium_oral_taxon_096	2.55667877197266
Lactococcus_lactis	0.0096282958984375
Actinomyces_naeslundii	0.594306945800781
Actinomyces_massiliensis	0.594306945800781
Streptococcus_pseudopneumoniae	0.594306945800781
Citrobacter_europaeus	1.52473449707031
Leuconostoc_garlicum	-2.288818359375e-05
Eubacterium_brachy	0.594306945800781
Prevotella_sp_AM42_24	1.70470428466797
Enterococcus_mundtii	-2.288818359375e-05
Fusobacterium_naviforme	-2.288818359375e-05
Porphyromonas_uenonis	0.439315795898438
Lactobacillus_crispatus	0.344032287597656
Selenomonas_noxia	-2.288818359375e-05
Haemophilus_sp_HMSC71H05	1.31593322753906
Selenomonas_infelix	0.594306945800781
Stomatobaculum_longum	-2.288818359375e-05
Lactobacillus_pentosus	-2.288818359375e-05
Lactobacillus_fermentum	0.0415725708007812
Criibacterium_bergeronii	-2.288818359375e-05
Bacteroides_pyogenes	-2.288818359375e-05
Ruminococcus_champanellensis	-2.288818359375e-05
Campylobacter_gracilis	-2.288818359375e-05
Alistipes_timonensis	0.022064208984375
Mogibacterium_pumilum	-2.288818359375e-05
Ruminococcus_sp_CAG_579	0.0415725708007812
Fusobacterium_gonidiaformans	-2.288818359375e-05
Leptotrichia_hofstadii	0.594306945800781
Corynebacterium_argentoratense	0.344032287597656
Streptococcus_peroris	-2.288818359375e-05
Prevotella_sp_885	-2.288818359375e-05
Prevotella_sp_CAG_1092	-2.288818359375e-05
