cohort	run	base	contributing	base_IG_1D	contributing_IG_1D	IG_2D_added	total_IG
RubelMA_2020	0	Eubacterium_limosum	Bacteroides_uniformis	0.0	10.0741882324219	28.3591918945312	28.3591918945312
RubelMA_2020	0	Proteus_hauseri	Bacteroides_uniformis	0.0	10.0741882324219	28.3591918945312	28.3591918945312
RubelMA_2020	0	Megamonas_hypermegale	Bacteroides_uniformis	0.723037719726562	10.0741882324219	27.5503768920898	28.2734146118164
RubelMA_2020	0	Bacteroides_coprocola	Bacteroides_uniformis	2.29264831542969	10.0741882324219	26.3777618408203	28.67041015625
RubelMA_2020	0	Faecalitalea_cylindroides	Bacteroides_uniformis	0.0	10.0741882324219	28.3591918945312	28.3591918945312
RubelMA_2020	0	Enorma_massiliensis	Bacteroides_uniformis	1.3743896484375	10.0741882324219	27.0423812866211	28.4167709350586
RubelMA_2020	0	Bacteroides_nordii	Bacteroides_uniformis	2.0745849609375	10.0741882324219	26.1814727783203	28.2560577392578
RubelMA_2020	0	Bifidobacterium_pseudocatenulatum	Bacteroides_uniformis	3.8177490234375	10.0741882324219	26.0974044799805	29.915153503418
RubelMA_2020	0	Sharpea_azabuensis	Bacteroides_uniformis	0.539840698242188	10.0741882324219	27.7028503417969	28.2426910400391
RubelMA_2020	0	Gemella_haemolysans	Bacteroides_uniformis	0.0	10.0741882324219	28.3591918945312	28.3591918945312
RubelMA_2020	0	Streptococcus_parasanguinis	Bacteroides_uniformis	7.28843688964844	10.0741882324219	27.7545776367188	35.0430145263672
RubelMA_2020	0	Bacteroides_uniformis	Streptococcus_parasanguinis	10.0741882324219	7.28843688964844	24.9688262939453	35.0430145263672
RubelMA_2020	0	Roseburia_faecis	Bacteroides_uniformis	0.364517211914062	10.0741882324219	31.427604675293	31.792121887207
RubelMA_2020	0	Denitrobacterium_detoxificans	Bacteroides_uniformis	0.0	10.0741882324219	28.3591918945312	28.3591918945312
RubelMA_2020	0	Eubacterium_sp_CAG_38	Bacteroides_uniformis	0.99969482421875	10.0741882324219	27.3815460205078	28.3812408447266
RubelMA_2020	0	Ruminococcus_callidus	Bacteroides_uniformis	5.74351501464844	10.0741882324219	26.1854400634766	31.928955078125
RubelMA_2020	0	Eisenbergiella_tayi	Bacteroides_uniformis	0.539840698242188	10.0741882324219	27.7028503417969	28.2426910400391
RubelMA_2020	0	Bacteroides_sp_D2	Bacteroides_uniformis	0.0002593994140625	10.0741882324219	28.9015426635742	28.9018020629883
RubelMA_2020	0	Cardiobacterium_hominis	Bacteroides_uniformis	0.0	10.0741882324219	28.3591918945312	28.3591918945312
RubelMA_2020	0	Eubacterium_yurii	Bacteroides_uniformis	0.0	10.0741882324219	28.3591918945312	28.3591918945312
RubelMA_2020	0	Clostridium_perfringens	Bacteroides_uniformis	2.19145202636719	10.0741882324219	28.0898666381836	30.2813186645508
RubelMA_2020	0	Parabacteroides_sp_426_9	Bacteroides_uniformis	0.0	10.0741882324219	28.3591918945312	28.3591918945312
RubelMA_2020	0	Eubacterium_sp_OM08_24	Bacteroides_uniformis	4.52455139160156	10.0741882324219	27.6697158813477	32.1942672729492
RubelMA_2020	0	Ruminococcus_gnavus	Bacteroides_uniformis	2.31809997558594	10.0741882324219	25.8405990600586	28.1586990356445
RubelMA_2020	0	Fusobacterium_nucleatum	Bacteroides_uniformis	0.0	10.0741882324219	28.3591918945312	28.3591918945312
RubelMA_2020	0	Phascolarctobacterium_faecium	Bacteroides_uniformis	1.00143432617188	10.0741882324219	27.4006042480469	28.4020385742188
RubelMA_2020	0	Eggerthella_lenta	Bacteroides_uniformis	2.24205017089844	10.0741882324219	25.9846038818359	28.2266540527344
RubelMA_2020	0	Eubacterium_ventriosum	Bacteroides_uniformis	3.69993591308594	10.0741882324219	26.165771484375	29.8657073974609
RubelMA_2020	0	Haemophilus_parainfluenzae	Bacteroides_uniformis	0.015960693359375	10.0741882324219	28.3901519775391	28.4061126708984
RubelMA_2020	0	Intestinibacter_bartlettii	Bacteroides_uniformis	0.513671875	10.0741882324219	28.6480026245117	29.1616744995117
RubelMA_2020	0	Eisenbergiella_massiliensis	Bacteroides_uniformis	0.539840698242188	10.0741882324219	27.7028503417969	28.2426910400391
RubelMA_2020	0	Dielma_fastidiosa	Bacteroides_uniformis	0.539840698242188	10.0741882324219	27.7028503417969	28.2426910400391
