cohort	run	base	contributing	base_IG_1D	contributing_IG_1D	IG_2D_added	total_IG
MetaCardis_2020_a	1	Clostridium_sp_CAG_510	PWY-3841:_folate_transformations_II	1.467041015625	31.3742065429688	32.9888916015625	34.4559326171875
MetaCardis_2020_a	1	Clostridium_sp_CAG_510	ASPASN-PWY:_superpathway_of_L-aspartate_and_L-asparagine_biosynthesis	1.467041015625	32.1055297851562	31.6668090820312	33.1338500976562
MetaCardis_2020_a	1	Prevotella_intermedia	PWY-6609:_adenine_and_adenosine_salvage_III	0.0	27.3319091796875	27.6923217773438	27.6923217773438
MetaCardis_2020_a	1	Prevotella_intermedia	ASPASN-PWY:_superpathway_of_L-aspartate_and_L-asparagine_biosynthesis	0.0	32.1055297851562	32.1055908203125	32.1055908203125
MetaCardis_2020_a	1	Paraprevotella_xylaniphila	PWY-6609:_adenine_and_adenosine_salvage_III	0.3294677734375	27.3319091796875	30.51416015625	30.8436279296875
MetaCardis_2020_a	1	Paraprevotella_xylaniphila	PWY-3841:_folate_transformations_II	0.3294677734375	31.3742065429688	32.2885131835938	32.6179809570312
MetaCardis_2020_a	1	Paraprevotella_xylaniphila	PWY-5667:_CDP-diacylglycerol_biosynthesis_I	0.3294677734375	19.7744750976562	24.9480590820312	25.2775268554688
MetaCardis_2020_a	1	Paraprevotella_xylaniphila	ASPASN-PWY:_superpathway_of_L-aspartate_and_L-asparagine_biosynthesis	0.3294677734375	32.1055297851562	32.708984375	33.0384521484375
MetaCardis_2020_a	1	Roseburia_sp_CAG_471	PWY-6609:_adenine_and_adenosine_salvage_III	4.48345947265625	27.3319091796875	28.2382202148438	32.7216796875
MetaCardis_2020_a	1	Roseburia_sp_CAG_471	PWY-3841:_folate_transformations_II	4.48345947265625	31.3742065429688	32.331787109375	36.8152465820312
MetaCardis_2020_a	1	Roseburia_sp_CAG_471	ASPASN-PWY:_superpathway_of_L-aspartate_and_L-asparagine_biosynthesis	4.48345947265625	32.1055297851562	30.6592407226562	35.1427001953125
