Feature1	Feature2	IG
Monoglobus_pectinilyticus	Prevotella_sp_CAG_873	6.35610198974609
OANTIGEN-PWY:_O-antigen_building_blocks_biosynthesis_(E._coli)	PWY0-1296:_purine_ribonucleosides_degradation	8.18190002441406
Odoribacter_splanchnicus	Ruminococcus_bicirculans	11.3843994140625
Olsenella_scatoligenes	Clostridium_scindens	9.21516418457031
Oribacterium_sinus	PWY-7357:_thiamin_formation_from_pyrithiamine_and_oxythiamine_(yeast)	3.96337127685547
Oscillibacter_sp_57_20	Asaccharobacter_celatus	7.65656280517578
Oscillibacter_sp_CAG_241	Clostridium_disporicum	10.9397048950195
Oscillibacter_sp_CAG_241	Holdemania_filiformis	5.34647369384766
Oxalobacter_formigenes	RIBOSYN2-PWY:_flavin_biosynthesis_I_(bacteria_and_plants)	5.14640045166016
PANTOSYN-PWY:_pantothenate_and_coenzyme_A_biosynthesis_I	SER-GLYSYN-PWY:_superpathway_of_L-serine_and_glycine_biosynthesis_I	6.15969848632812
PWY-5103:_L-isoleucine_biosynthesis_III	ARGSYN-PWY:_L-arginine_biosynthesis_I_(via_L-ornithine)	12.0648345947266
PWY-5103:_L-isoleucine_biosynthesis_III	GLUTORN-PWY:_L-ornithine_biosynthesis	19.0404663085938
PWY-5103:_L-isoleucine_biosynthesis_III	PWY-5973:_cis-vaccenate_biosynthesis	14.7673721313477
PWY-5103:_L-isoleucine_biosynthesis_III	PWY-6703:_preQ0_biosynthesis	8.61811828613281
PWY-5103:_L-isoleucine_biosynthesis_III	PWY-7663:_gondoate_biosynthesis_(anaerobic)	9.96165466308594
PWY-5667:_CDP-diacylglycerol_biosynthesis_I	PWY-6936:_seleno-amino_acid_biosynthesis	7.72846221923828
PWY-6277:_superpathway_of_5-aminoimidazole_ribonucleotide_biosynthesis	PWY-6305:_putrescine_biosynthesis_IV	6.02861022949219
PWY-6277:_superpathway_of_5-aminoimidazole_ribonucleotide_biosynthesis	PWY-7357:_thiamin_formation_from_pyrithiamine_and_oxythiamine_(yeast)	6.33184051513672
PWY-7221:_guanosine_ribonucleotides_de_novo_biosynthesis	PWY-6151:_S-adenosyl-L-methionine_cycle_I	10.9130783081055
PWY-7229:_superpathway_of_adenosine_nucleotides_de_novo_biosynthesis_I	FASYN-INITIAL-PWY:_superpathway_of_fatty_acid_biosynthesis_initiation_(E._coli)	4.57167053222656
PWY-7229:_superpathway_of_adenosine_nucleotides_de_novo_biosynthesis_I	PWY-5177:_glutaryl-CoA_degradation	4.57167053222656
PWY-7229:_superpathway_of_adenosine_nucleotides_de_novo_biosynthesis_I	PWY-6608:_guanosine_nucleotides_degradation_III	4.57167053222656
PWY-7229:_superpathway_of_adenosine_nucleotides_de_novo_biosynthesis_I	PWY-7388:_octanoyl-[acyl-carrier_protein]_biosynthesis_(mitochondria,_yeast)	4.57167053222656
PWY-7229:_superpathway_of_adenosine_nucleotides_de_novo_biosynthesis_I	SALVADEHYPOX-PWY:_adenosine_nucleotides_degradation_II	4.57167053222656
PWY-7400:_L-arginine_biosynthesis_IV_(archaebacteria)	PWY-1269:_CMP-3-deoxy-D-manno-octulosonate_biosynthesis_I	4.87758636474609
PWY-7663:_gondoate_biosynthesis_(anaerobic)	PHOSLIPSYN-PWY:_superpathway_of_phospholipid_biosynthesis_I_(bacteria)	4.97292327880859
PWY-7663:_gondoate_biosynthesis_(anaerobic)	PWY4FS-7:_phosphatidylglycerol_biosynthesis_I_(plastidic)	4.97292327880859
PWY-7663:_gondoate_biosynthesis_(anaerobic)	PWY4FS-8:_phosphatidylglycerol_biosynthesis_II_(non-plastidic)	4.97292327880859
PWY0-1296:_purine_ribonucleosides_degradation	UDPNAGSYN-PWY:_UDP-N-acetyl-D-glucosamine_biosynthesis_I	8.18189239501953
Parabacteroides_distasonis	Ruminococcaceae_bacterium_D5	8.80130767822266
Parabacteroides_gordonii	PWY-7400:_L-arginine_biosynthesis_IV_(archaebacteria)	4.55645751953125
Parabacteroides_johnsonii	PWY-4242:_pantothenate_and_coenzyme_A_biosynthesis_III	10.9171600341797
Parabacteroides_johnsonii	PWY-5659:_GDP-mannose_biosynthesis	2.21842193603516
Parabacteroides_merdae	Alistipes_indistinctus	10.3647766113281
Parabacteroides_merdae	Bacteroides_galacturonicus	5.91736602783203
Paraprevotella_clara	PWY0-1296:_purine_ribonucleosides_degradation	4.59652709960938
Paraprevotella_xylaniphila	Methanosphaera_stadtmanae	5.01873779296875
Paraprevotella_xylaniphila	PWY-5103:_L-isoleucine_biosynthesis_III	7.79419708251953
Parascardovia_denticolens	Pseudomonas_aeruginosa_group	4.07596588134766
Parasutterella_excrementihominis	PWY-6897:_thiamin_salvage_II	18.1690063476562
Parasutterella_excrementihominis	PWY-724:_superpathway_of_L-lysine,_L-threonine_and_L-methionine_biosynthesis_II	8.65069580078125
Parvimonas_micra	3-HYDROXYPHENYLACETATE-DEGRADATION-PWY:_4-hydroxyphenylacetate_degradation	1.25904083251953
Parvimonas_micra	7ALPHADEHYDROX-PWY:_cholate_degradation_(bacteria,_anaerobic)	1.25904083251953
Parvimonas_micra	AEROBACTINSYN-PWY:_aerobactin_biosynthesis	1.25904083251953
Parvimonas_micra	ALL-CHORISMATE-PWY:_superpathway_of_chorismate_metabolism	1.25904083251953
Parvimonas_micra	ALLANTOINDEG-PWY:_superpathway_of_allantoin_degradation_in_yeast	1.25904083251953
Parvimonas_micra	ANAEROFRUCAT-PWY:_homolactic_fermentation	1.25904083251953
Parvimonas_micra	ARG+POLYAMINE-SYN:_superpathway_of_arginine_and_polyamine_biosynthesis	1.25904083251953
Parvimonas_micra	ARGDEG-PWY:_superpathway_of_L-arginine,_putrescine,_and_4-aminobutanoate_degradation	1.25904083251953
Parvimonas_micra	ARGORNPROST-PWY:_arginine,_ornithine_and_proline_interconversion	1.25904083251953
Parvimonas_micra	AST-PWY:_L-arginine_degradation_II_(AST_pathway)	1.25904083251953
Parvimonas_micra	Abiotrophia_defectiva	2.49653625488281
Parvimonas_micra	Abiotrophia_sp_HMSC24B09	2.49653625488281
Parvimonas_micra	Acetatifactor_muris	1.25904083251953
Parvimonas_micra	Acetomicrobium_flavidum	1.25904083251953
Parvimonas_micra	Acholeplasma_oculi	1.25904083251953
Parvimonas_micra	Acidaminococcus_sp_CAG_542	1.25904083251953
Parvimonas_micra	Acidovorax_caeni	1.25904083251953
Parvimonas_micra	Acidovorax_sp_MR_S7	1.25904083251953
Parvimonas_micra	Acinetobacter_idrijaensis	1.25904083251953
Parvimonas_micra	Acinetobacter_johnsonii	1.25904083251953
Parvimonas_micra	Acinetobacter_junii	1.25904083251953
Parvimonas_micra	Acinetobacter_lwoffii	1.25904083251953
Parvimonas_micra	Acinetobacter_parvus	1.25904083251953
Parvimonas_micra	Acinetobacter_pittii	1.25904083251953
Parvimonas_micra	Acinetobacter_ursingii	1.25904083251953
Parvimonas_micra	Actinobaculum_massiliense	1.25904083251953
Parvimonas_micra	Actinomyces_europaeus	1.25904083251953
Parvimonas_micra	Actinomyces_georgiae	1.25904083251953
Parvimonas_micra	Actinomyces_hongkongensis	1.25904083251953
Parvimonas_micra	Actinomyces_johnsonii	2.49653625488281
Parvimonas_micra	Actinomyces_massiliensis	1.25904083251953
Parvimonas_micra	Actinomyces_meyeri	1.25904083251953
Parvimonas_micra	Actinomyces_naeslundii	2.49653625488281
Parvimonas_micra	Actinomyces_radicidentis	1.25904083251953
Parvimonas_micra	Actinomyces_sp_oral_taxon_180	2.49653625488281
Parvimonas_micra	Actinomyces_sp_oral_taxon_414	1.25904083251953
Parvimonas_micra	Actinomyces_sp_oral_taxon_897	1.25904083251953
Parvimonas_micra	Actinomyces_urogenitalis	1.25904083251953
Parvimonas_micra	Actinotignum_schaalii	1.25904083251953
Parvimonas_micra	Aerococcus_christensenii	1.25904083251953
Parvimonas_micra	Aerococcus_urinaeequi	1.25904083251953
Parvimonas_micra	Aerococcus_viridans	1.25904083251953
Parvimonas_micra	Aeromonas_allosaccharophila	1.25904083251953
Parvimonas_micra	Aeromonas_caviae	1.25904083251953
Parvimonas_micra	Aeromonas_dhakensis	1.25904083251953
Parvimonas_micra	Aeromonas_hydrophila	1.25904083251953
Parvimonas_micra	Aeromonas_media	1.25904083251953
Parvimonas_micra	Aeromonas_veronii	1.25904083251953
Parvimonas_micra	Aggregatibacter_sp_oral_taxon_458	1.25904083251953
Parvimonas_micra	Agitococcus_lubricus	1.25904083251953
Parvimonas_micra	Alistipes_sp_An31A	2.49653625488281
Parvimonas_micra	Alistipes_sp_An66	5.75111389160156
Parvimonas_micra	Alistipes_sp_CAG_831	1.25904083251953
Parvimonas_micra	Alistipes_sp_CHKCI003	1.25904083251953
Parvimonas_micra	Alkalibacterium_thalassium	1.25904083251953
Parvimonas_micra	Alkaliphilus_oremlandii	1.25904083251953
Parvimonas_micra	Alloprevotella_rava	1.25904083251953
Parvimonas_micra	Alloprevotella_tannerae	1.25904083251953
Parvimonas_micra	Anaerobiospirillum_thomasii	1.25904083251953
Parvimonas_micra	Anaerococcus_hydrogenalis	1.25904083251953
Parvimonas_micra	Anaerococcus_lactolyticus	1.25904083251953
Parvimonas_micra	Anaerococcus_prevotii	1.25904083251953
Parvimonas_micra	Anaerococcus_tetradius	1.25904083251953
Parvimonas_micra	Anaerocolumna_aminovalerica	1.25904083251953
Parvimonas_micra	Anaerofustis_stercorihominis	1.25904083251953
Parvimonas_micra	Anaerolineaceae_bacterium_oral_taxon_439	1.25904083251953
Parvimonas_micra	Anaeromassilibacillus_sp_An172	1.25904083251953
Parvimonas_micra	Anaerosporobacter_mobilis	1.25904083251953
Parvimonas_micra	Anaerostipes_sp_494a	1.25904083251953
Parvimonas_micra	Anaerostipes_sp_992a	1.25904083251953
Parvimonas_micra	Arcobacter_cryaerophilus	1.25904083251953
Parvimonas_micra	Arthrospira_platensis	1.25904083251953
Parvimonas_micra	Aspergillus_cristatus	1.25904083251953
Parvimonas_micra	Atlantibacter_hermannii	1.25904083251953
Parvimonas_micra	Atopobium_vaginae	1.25904083251953
Parvimonas_micra	BIOTIN-BIOSYNTHESIS-PWY:_biotin_biosynthesis_I	1.25904083251953
Parvimonas_micra	Bacillus_aerius	2.49653625488281
Parvimonas_micra	Bacillus_altitudinis	1.25904083251953
Parvimonas_micra	Bacillus_cereus_group	1.25904083251953
Parvimonas_micra	Bacillus_coagulans	1.25904083251953
Parvimonas_micra	Bacillus_haynesii	1.25904083251953
Parvimonas_micra	Bacillus_megaterium	1.25904083251953
Parvimonas_micra	Bacillus_sp_FJAT_27916	1.25904083251953
Parvimonas_micra	Bacillus_stratosphericus	1.25904083251953
Parvimonas_micra	Bacteroides_caecimuris	1.25904083251953
Parvimonas_micra	Bacteroides_coagulans	1.25904083251953
Parvimonas_micra	Bacteroides_graminisolvens	1.25904083251953
Parvimonas_micra	Bacteroides_heparinolyticus	1.25904083251953
Parvimonas_micra	Bacteroides_oleiciplenus	1.25904083251953
Parvimonas_micra	Bacteroides_pyogenes	2.49653625488281
Parvimonas_micra	Bacteroides_salanitronis	1.25904083251953
Parvimonas_micra	Bacteroides_sartorii	1.25904083251953
Parvimonas_micra	Bacteroides_sp_An322	1.25904083251953
Parvimonas_micra	Bacteroides_sp_CAG_927	1.25904083251953
Parvimonas_micra	Bacteroides_xylanolyticus	1.25904083251953
Parvimonas_micra	Bacteroidetes_oral_taxon_274	1.25904083251953
Parvimonas_micra	Barnesiella_sp_An22	1.25904083251953
Parvimonas_micra	Barnesiella_sp_An55	1.25904083251953
Parvimonas_micra	Barnesiella_viscericola	1.25904083251953
Parvimonas_micra	Bavariicoccus_seileri	1.25904083251953
Parvimonas_micra	Bifidobacterium_asteroides	1.25904083251953
Parvimonas_micra	Bifidobacterium_merycicum	1.25904083251953
Parvimonas_micra	Bifidobacterium_mongoliense	1.25904083251953
Parvimonas_micra	Bifidobacterium_moukalabense	1.25904083251953
Parvimonas_micra	Bifidobacterium_ruminantium	1.25904083251953
Parvimonas_micra	Bifidobacterium_scardovii	1.25904083251953
Parvimonas_micra	Bifidobacterium_thermacidophilum	1.25904083251953
Parvimonas_micra	Blautia_coccoides	4.06631469726562
Parvimonas_micra	Bosea_vaviloviae	1.25904083251953
Parvimonas_micra	Brachybacterium_alimentarium	1.25904083251953
Parvimonas_micra	Brevundimonas_vesicularis	1.25904083251953
Parvimonas_micra	Butyribacterium_methylotrophicum	1.25904083251953
Parvimonas_micra	Butyricicoccus_porcorum	1.25904083251953
Parvimonas_micra	CATECHOL-ORTHO-CLEAVAGE-PWY:_catechol_degradation_to_&beta;-ketoadipate	1.25904083251953
Parvimonas_micra	CENTFERM-PWY:_pyruvate_fermentation_to_butanoate	1.25904083251953
Parvimonas_micra	CITRULBIO-PWY:_L-citrulline_biosynthesis	1.25904083251953
Parvimonas_micra	CODH-PWY:_reductive_acetyl_coenzyme_A_pathway	1.25904083251953
Parvimonas_micra	COLANSYN-PWY:_colanic_acid_building_blocks_biosynthesis	1.25904083251953
Parvimonas_micra	CRNFORCAT-PWY:_creatinine_degradation_I	1.25904083251953
Parvimonas_micra	Campylobacter_coli	1.25904083251953
Parvimonas_micra	Campylobacter_curvus	1.25904083251953
Parvimonas_micra	Campylobacter_jejuni	2.49653625488281
Parvimonas_micra	Campylobacter_mucosalis	1.25904083251953
Parvimonas_micra	Campylobacter_rectus	1.25904083251953
Parvimonas_micra	Campylobacter_showae	1.25904083251953
Parvimonas_micra	Campylobacter_upsaliensis	1.25904083251953
Parvimonas_micra	Candida_albicans	1.25904083251953
Parvimonas_micra	Candida_tropicalis	1.25904083251953
Parvimonas_micra	Candidatus_Gastranaerophilales_bacterium_HUM_9	1.25904083251953
Parvimonas_micra	Candidatus_Methanomassiliicoccus_intestinalis	2.49653625488281
Parvimonas_micra	Candidatus_Methanomethylophilus_sp_1R26	1.25904083251953
Parvimonas_micra	Candidatus_Stoquefichus_sp_KLE1796	1.25904083251953
Parvimonas_micra	Capnocytophaga_gingivalis	1.25904083251953
Parvimonas_micra	Capnocytophaga_sputigena	1.25904083251953
Parvimonas_micra	Cardiobacterium_hominis	1.25904083251953
Parvimonas_micra	Cardiobacterium_valvarum	2.49653625488281
Parvimonas_micra	Carnobacterium_maltaromaticum	1.25904083251953
Parvimonas_micra	Catonella_morbi	1.25904083251953
Parvimonas_micra	Cellulosilyticum_lentocellum	1.25904083251953
Parvimonas_micra	Centipeda_periodontii	1.25904083251953
Parvimonas_micra	Cetobacterium_somerae	1.25904083251953
Parvimonas_micra	Chlamydia_ibidis	1.25904083251953
Parvimonas_micra	Chryseobacterium_sp_VAUSW3	1.25904083251953
Parvimonas_micra	Citrobacter_amalonaticus	1.25904083251953
Parvimonas_micra	Citrobacter_europaeus	1.25904083251953
Parvimonas_micra	Citrobacter_farmeri	1.25904083251953
Parvimonas_micra	Citrobacter_gillenii	1.25904083251953
Parvimonas_micra	Citrobacter_koseri	1.25904083251953
Parvimonas_micra	Citrobacter_pasteurii	1.25904083251953
Parvimonas_micra	Citrobacter_portucalensis	1.25904083251953
Parvimonas_micra	Citrobacter_sp_50677481	1.25904083251953
Parvimonas_micra	Citrobacter_sp_MGH106	1.25904083251953
Parvimonas_micra	Citrobacter_werkmanii	1.25904083251953
Parvimonas_micra	Clavibacter_michiganensis	1.25904083251953
Parvimonas_micra	Cloacibacillus_sp_An23	1.25904083251953
Parvimonas_micra	Cloacibacterium_normanense	1.25904083251953
Parvimonas_micra	Clostridioides_difficile	1.25904083251953
Parvimonas_micra	Clostridium_argentinense	1.25904083251953
Parvimonas_micra	Clostridium_baratii	1.25904083251953
Parvimonas_micra	Clostridium_botulinum	1.25904083251953
Parvimonas_micra	Clostridium_butyricum	1.25904083251953
Parvimonas_micra	Clostridium_cadaveris	1.25904083251953
Parvimonas_micra	Clostridium_celerecrescens	1.25904083251953
Parvimonas_micra	Clostridium_cocleatum	1.25904083251953
Parvimonas_micra	Clostridium_hiranonis	1.25904083251953
Parvimonas_micra	Clostridium_methylpentosum	3.5709228515625
Parvimonas_micra	Clostridium_neonatale	1.25904083251953
Parvimonas_micra	Clostridium_sp_7_2_43FAA	1.25904083251953
Parvimonas_micra	Clostridium_sp_CAG_510	1.25904083251953
Parvimonas_micra	Clostridium_sp_D5	4.06631469726562
Parvimonas_micra	Clostridium_sp_MSTE9	1.25904083251953
Parvimonas_micra	Clostridium_sp_SY8519	1.25904083251953
Parvimonas_micra	Clostridium_sp_chh4_2	2.49653625488281
Parvimonas_micra	Clostridium_sporogenes	1.25904083251953
Parvimonas_micra	Clostridium_ventriculi	1.25904083251953
Parvimonas_micra	Collinsella_massiliensis	1.25904083251953
Parvimonas_micra	Comamonas_aquatica	1.25904083251953
Parvimonas_micra	Comamonas_kerstersii	1.25904083251953
Parvimonas_micra	Coprobacter_sp	1.25904083251953
Parvimonas_micra	Coprothermobacter_proteolyticus	1.25904083251953
Parvimonas_micra	Corynebacterium_accolens	1.25904083251953
Parvimonas_micra	Corynebacterium_amycolatum	1.25904083251953
Parvimonas_micra	Corynebacterium_argentoratense	2.49653625488281
Parvimonas_micra	Corynebacterium_aurimucosum	1.25904083251953
Parvimonas_micra	Corynebacterium_callunae	1.25904083251953
Parvimonas_micra	Corynebacterium_durum	1.25904083251953
Parvimonas_micra	Corynebacterium_falsenii	1.25904083251953
Parvimonas_micra	Corynebacterium_flavescens	1.25904083251953
Parvimonas_micra	Corynebacterium_glutamicum	1.25904083251953
Parvimonas_micra	Corynebacterium_jeikeium	1.25904083251953
Parvimonas_micra	Corynebacterium_kroppenstedtii	1.25904083251953
Parvimonas_micra	Corynebacterium_matruchotii	1.25904083251953
Parvimonas_micra	Corynebacterium_oculi	1.25904083251953
Parvimonas_micra	Corynebacterium_pseudodiphtheriticum	1.25904083251953
Parvimonas_micra	Corynebacterium_riegelii	1.25904083251953
Parvimonas_micra	Corynebacterium_simulans	1.25904083251953
Parvimonas_micra	Corynebacterium_striatum	1.25904083251953
Parvimonas_micra	Corynebacterium_urealyticum	1.25904083251953
Parvimonas_micra	Corynebacterium_vitaeruminis	1.25904083251953
Parvimonas_micra	Cronobacter_dublinensis	1.25904083251953
Parvimonas_micra	Cronobacter_malonaticus	1.25904083251953
Parvimonas_micra	Cronobacter_sakazakii	1.25904083251953
Parvimonas_micra	Cutibacterium_granulosum	1.25904083251953
Parvimonas_micra	DAPLYSINESYN-PWY:_L-lysine_biosynthesis_I	1.25904083251953
Parvimonas_micra	DENITRIFICATION-PWY:_nitrate_reduction_I_(denitrification)	1.25904083251953
Parvimonas_micra	DHGLUCONATE-PYR-CAT-PWY:_glucose_degradation_(oxidative)	1.25904083251953
Parvimonas_micra	Denitrobacterium_detoxificans	1.25904083251953
Parvimonas_micra	Desulfotomaculum_ruminis	1.25904083251953
Parvimonas_micra	Desulfovibrio_legallii	1.25904083251953
Parvimonas_micra	Desulfovibrio_sp_An276	1.25904083251953
Parvimonas_micra	Desulfovibrio_vulgaris	1.25904083251953
Parvimonas_micra	Dialister_micraerophilus	1.25904083251953
Parvimonas_micra	Dickeya_chrysanthemi	1.25904083251953
Parvimonas_micra	Dickeya_fangzhongdai	1.25904083251953
Parvimonas_micra	Dolosigranulum_pigrum	1.25904083251953
Parvimonas_micra	Dorea_sp_D27	2.49653625488281
Parvimonas_micra	Dysgonomonas_gadei	1.25904083251953
Parvimonas_micra	Dysgonomonas_mossii	1.25904083251953
Parvimonas_micra	Dysgonomonas_sp_37_18	1.25904083251953
Parvimonas_micra	ECASYN-PWY:_enterobacterial_common_antigen_biosynthesis	1.25904083251953
Parvimonas_micra	ENTBACSYN-PWY:_enterobactin_biosynthesis	1.25904083251953
Parvimonas_micra	Edwardsiella_tarda	1.25904083251953
Parvimonas_micra	Eggerthia_catenaformis	1.25904083251953
Parvimonas_micra	Eikenella_sp_NML130454	1.25904083251953
Parvimonas_micra	Enhydrobacter_aerosaccus	1.25904083251953
Parvimonas_micra	Entamoeba_dispar	1.25904083251953
Parvimonas_micra	Entamoeba_histolytica	1.25904083251953
Parvimonas_micra	Enterobacter_bugandensis	1.25904083251953
Parvimonas_micra	Enterobacter_cloacae_complex	5.25572204589844
Parvimonas_micra	Enterobacter_mori	2.49653625488281
Parvimonas_micra	Enterobacter_soli	1.25904083251953
Parvimonas_micra	Enterobacter_sp_638	1.25904083251953
Parvimonas_micra	Enterobacter_sp_FS01	1.25904083251953
Parvimonas_micra	Enterococcus_asini	1.25904083251953
Parvimonas_micra	Enterococcus_avium	1.25904083251953
Parvimonas_micra	Enterococcus_canis	1.25904083251953
Parvimonas_micra	Enterococcus_cecorum	1.25904083251953
Parvimonas_micra	Enterococcus_devriesei	1.25904083251953
Parvimonas_micra	Enterococcus_dispar	1.25904083251953
Parvimonas_micra	Enterococcus_durans	2.49653625488281
Parvimonas_micra	Enterococcus_gallinarum	1.25904083251953
Parvimonas_micra	Enterococcus_gilvus	1.25904083251953
Parvimonas_micra	Enterococcus_italicus	1.25904083251953
Parvimonas_micra	Enterococcus_malodoratus	1.25904083251953
Parvimonas_micra	Enterococcus_phoeniculicola	1.25904083251953
Parvimonas_micra	Enterococcus_pseudoavium	1.25904083251953
Parvimonas_micra	Enterococcus_raffinosus	1.25904083251953
Parvimonas_micra	Enterococcus_sp_3H8_DIV0648	1.25904083251953
Parvimonas_micra	Enterococcus_sulfureus	1.25904083251953
Parvimonas_micra	Enterococcus_thailandicus	1.25904083251953
Parvimonas_micra	Eremococcus_coleocola	1.25904083251953
Parvimonas_micra	Erysipelothrix_larvae	4.06631469726562
Parvimonas_micra	Escherichia_fergusonii	1.25904083251953
Parvimonas_micra	Escherichia_marmotae	1.25904083251953
Parvimonas_micra	Escherichia_sp_ESNIH1	1.25904083251953
Parvimonas_micra	Eubacterium_coprostanoligenes	1.25904083251953
Parvimonas_micra	Eubacterium_maltosivorans	1.25904083251953
Parvimonas_micra	Eubacterium_minutum	1.25904083251953
Parvimonas_micra	Eubacterium_nodatum	1.25904083251953
Parvimonas_micra	Eubacterium_pyruvativorans	1.25904083251953
Parvimonas_micra	Eubacterium_saphenum	1.25904083251953
Parvimonas_micra	Eubacterium_sp_68_3_10	1.25904083251953
Parvimonas_micra	Eubacterium_sp_An11	1.25904083251953
Parvimonas_micra	Eubacterium_yurii	1.25904083251953
Parvimonas_micra	FAO-PWY:_fatty_acid_&beta;-oxidation_I	1.25904083251953
Parvimonas_micra	FASYN-ELONG-PWY:_fatty_acid_elongation_--_saturated	1.25904083251953
Parvimonas_micra	FERMENTATION-PWY:_mixed_acid_fermentation	1.25904083251953
Parvimonas_micra	FOLSYN-PWY:_superpathway_of_tetrahydrofolate_biosynthesis_and_salvage	1.25904083251953
Parvimonas_micra	FUC-RHAMCAT-PWY:_superpathway_of_fucose_and_rhamnose_degradation	1.25904083251953
Parvimonas_micra	FUCCAT-PWY:_fucose_degradation	1.25904083251953
Parvimonas_micra	Facklamia_hominis	1.25904083251953
Parvimonas_micra	Faecalicatena_orotica	2.49653625488281
Parvimonas_micra	Finegoldia_magna	1.25904083251953
Parvimonas_micra	Firmicutes_bacterium_CAG_646	1.25904083251953
Parvimonas_micra	Flavonifractor_sp_An306	1.25904083251953
Parvimonas_micra	Flavonifractor_sp_An82	1.25904083251953
Parvimonas_micra	Franconibacter_helveticus	1.25904083251953
Parvimonas_micra	Frigoribacterium_sp_Leaf8	1.25904083251953
Parvimonas_micra	Fusobacterium_hwasookii	1.25904083251953
Parvimonas_micra	Fusobacterium_mortiferum	1.25904083251953
Parvimonas_micra	Fusobacterium_necrogenes	1.25904083251953
Parvimonas_micra	Fusobacterium_necrophorum	1.25904083251953
Parvimonas_micra	GALACTARDEG-PWY:_D-galactarate_degradation_I	1.25904083251953
Parvimonas_micra	GALLATE-DEGRADATION-I-PWY:_gallate_degradation_II	1.25904083251953
Parvimonas_micra	GALLATE-DEGRADATION-II-PWY:_gallate_degradation_I	1.25904083251953
Parvimonas_micra	GLUCARDEG-PWY:_D-glucarate_degradation_I	1.25904083251953
Parvimonas_micra	GLUCARGALACTSUPER-PWY:_superpathway_of_D-glucarate_and_D-galactarate_degradation	1.25904083251953
Parvimonas_micra	GLUCONEO-PWY:_gluconeogenesis_I	1.25904083251953
Parvimonas_micra	GLUCOSE1PMETAB-PWY:_glucose_and_glucose-1-phosphate_degradation	1.25904083251953
Parvimonas_micra	GLUDEG-I-PWY:_GABA_shunt	1.25904083251953
Parvimonas_micra	GLUDEG-II-PWY:_L-glutamate_degradation_VII_(to_butanoate)	1.25904083251953
Parvimonas_micra	GLYCOCAT-PWY:_glycogen_degradation_I_(bacterial)	1.25904083251953
Parvimonas_micra	GLYCOL-GLYOXDEG-PWY:_superpathway_of_glycol_metabolism_and_degradation	1.25904083251953
Parvimonas_micra	GLYCOLYSIS-E-D:_superpathway_of_glycolysis_and_Entner-Doudoroff	1.25904083251953
Parvimonas_micra	GLYCOLYSIS-TCA-GLYOX-BYPASS:_superpathway_of_glycolysis,_pyruvate_dehydrogenase,_TCA,_and_glyoxylate_bypass	1.25904083251953
Parvimonas_micra	GLYCOLYSIS:_glycolysis_I_(from_glucose_6-phosphate)	1.25904083251953
Parvimonas_micra	GLYOXYLATE-BYPASS:_glyoxylate_cycle	1.25904083251953
Parvimonas_micra	GOLPDLCAT-PWY:_superpathway_of_glycerol_degradation_to_1,3-propanediol	1.25904083251953
Parvimonas_micra	Gardnerella_vaginalis	1.25904083251953
Parvimonas_micra	Gemmiger_sp_An194	1.25904083251953
Parvimonas_micra	Gemmiger_sp_An50	1.25904083251953
Parvimonas_micra	Geobacillus_stearothermophilus	1.25904083251953
Parvimonas_micra	HCAMHPDEG-PWY:_3-phenylpropanoate_and_3-(3-hydroxyphenyl)propanoate_degradation_to_2-oxopent-4-enoate	1.25904083251953
Parvimonas_micra	HEME-BIOSYNTHESIS-II:_heme_biosynthesis_I_(aerobic)	1.25904083251953
Parvimonas_micra	HEMESYN2-PWY:_heme_biosynthesis_II_(anaerobic)	1.25904083251953
Parvimonas_micra	HEXITOLDEGSUPER-PWY:_superpathway_of_hexitol_degradation_(bacteria)	1.25904083251953
Parvimonas_micra	HOMOSER-METSYN-PWY:_L-methionine_biosynthesis_I	1.25904083251953
Parvimonas_micra	Haemophilus_aegyptius	1.25904083251953
Parvimonas_micra	Haemophilus_haemolyticus	1.25904083251953
Parvimonas_micra	Haemophilus_parahaemolyticus	1.25904083251953
Parvimonas_micra	Haemophilus_paraphrohaemolyticus	1.25904083251953
Parvimonas_micra	Haemophilus_quentini	1.25904083251953
Parvimonas_micra	Haemophilus_sp_C1	1.25904083251953
Parvimonas_micra	Halomonas_boliviensis	1.25904083251953
Parvimonas_micra	Helicobacter_cinaedi	1.25904083251953
Parvimonas_micra	Helicobacter_equorum	1.25904083251953
Parvimonas_micra	Helicobacter_fennelliae	1.25904083251953
Parvimonas_micra	Helicobacter_pullorum	1.25904083251953
Parvimonas_micra	Helicobacter_pylori	1.25904083251953
Parvimonas_micra	Helicobacter_trogontum	1.25904083251953
Parvimonas_micra	Helicobacter_winghamensis	1.25904083251953
Parvimonas_micra	Holdemanella_biformis	45.251838684082
Parvimonas_micra	Hydrogenibacillus_schlegelii	1.25904083251953
Parvimonas_micra	ILEUDEG-PWY:_L-isoleucine_degradation_I	1.25904083251953
Parvimonas_micra	Ileibacterium_valens	1.25904083251953
Parvimonas_micra	Jonquetella_anthropi	1.25904083251953
Parvimonas_micra	KDO-NAGLIPASYN-PWY:_superpathway_of_(Kdo)2-lipid_A_biosynthesis	1.25904083251953
Parvimonas_micra	KETOGLUCONMET-PWY:_ketogluconate_metabolism	1.25904083251953
Parvimonas_micra	Kingella_oralis	1.25904083251953
Parvimonas_micra	Klebsiella_aerogenes	1.25904083251953
Parvimonas_micra	Klebsiella_grimontii	1.25904083251953
