base	contributing	base_IG_1D	contributing_IG_1D	IG_2D_added	total_IG
Collinsella_stercoris	Gordonibacter_pamelaeae	3.04522705078125	14.6438446044922	25.0984497070312	28.1436767578125
Collinsella_stercoris	Blautia_hydrogenotrophica	3.04522705078125	25.5003662109375	26.7962188720703	29.8414459228516
Bacteroides_ovatus	Gordonibacter_pamelaeae	0.333358764648438	14.6438446044922	25.5813446044922	25.9147033691406
Bacteroides_ovatus	Blautia_hydrogenotrophica	0.333358764648438	25.5003662109375	28.7422180175781	29.0755767822266
Streptococcus_salivarius	Blautia_hydrogenotrophica	5.20257568359375	25.5003662109375	25.6236877441406	30.8262634277344
Citrobacter_amalonaticus	Gordonibacter_pamelaeae	1.52587890625e-05	14.6438446044922	25.1558380126953	25.1558532714844
Ruminococcaceae_bacterium_D5	Gordonibacter_pamelaeae	0.070556640625	14.6438446044922	27.1705017089844	27.2410583496094
Ruminococcaceae_bacterium_D5	Bifidobacterium_bifidum	0.070556640625	18.0427398681641	25.9502868652344	26.0208435058594
Ruminococcaceae_bacterium_D5	Blautia_hydrogenotrophica	0.070556640625	25.5003662109375	29.9404449462891	30.0110015869141
Holdemania_filiformis	Gordonibacter_pamelaeae	0.656494140625	14.6438446044922	26.2962341308594	26.9527282714844
Klebsiella_quasipneumoniae	Gordonibacter_pamelaeae	1.21226501464844	14.6438446044922	25.4070892333984	26.6193542480469
Eubacterium_sp_CAG_180	Gordonibacter_pamelaeae	0.0211181640625	14.6438446044922	26.4315032958984	26.4526214599609
Enterococcus_avium	Gordonibacter_pamelaeae	1.52587890625e-05	14.6438446044922	25.1558380126953	25.1558532714844
Gemella_sanguinis	Gordonibacter_pamelaeae	5.77276611328125	14.6438446044922	29.0401000976562	34.8128662109375
Cloacibacillus_porcorum	Gordonibacter_pamelaeae	0.548538208007812	14.6438446044922	25.4599761962891	26.0085144042969
Bacteroides_cellulosilyticus	Gordonibacter_pamelaeae	0.307769775390625	14.6438446044922	25.9150695800781	26.2228393554688
Ruminococcus_bromii	Gordonibacter_pamelaeae	1.9224853515625	14.6438446044922	26.5910339355469	28.5135192871094
Clostridium_sp_CAG_299	Gordonibacter_pamelaeae	0.838302612304688	14.6438446044922	26.3436279296875	27.1819305419922
Bacteroides_plebeius	Gordonibacter_pamelaeae	1.3111572265625	14.6438446044922	25.5123291015625	26.823486328125
Collinsella_intestinalis	Gordonibacter_pamelaeae	1.15223693847656	14.6438446044922	25.8152923583984	26.967529296875
Morganella_morganii	Gordonibacter_pamelaeae	1.52587890625e-05	14.6438446044922	25.1558380126953	25.1558532714844
Actinomyces_sp_ICM47	Gordonibacter_pamelaeae	0.0160064697265625	14.6438446044922	25.4207305908203	25.4367370605469
Clostridium_asparagiforme	Gordonibacter_pamelaeae	0.049102783203125	14.6438446044922	28.8657684326172	28.9148712158203
Anaeromassilibacillus_sp_An250	Gordonibacter_pamelaeae	0.262969970703125	14.6438446044922	27.8124542236328	28.0754241943359
Parabacteroides_gordonii	Gordonibacter_pamelaeae	1.52587890625e-05	14.6438446044922	25.1558380126953	25.1558532714844
Bacteroides_dorei	Gordonibacter_pamelaeae	0.71063232421875	14.6438446044922	26.8086242675781	27.5192565917969
Intestinimonas_butyriciproducens	Gordonibacter_pamelaeae	0.10528564453125	14.6438446044922	32.7551116943359	32.8603973388672
Proteus_hauseri	Gordonibacter_pamelaeae	1.52587890625e-05	14.6438446044922	25.1558380126953	25.1558532714844
Megamonas_hypermegale	Gordonibacter_pamelaeae	1.50050354003906	14.6438446044922	25.3349151611328	26.8354187011719
Faecalitalea_cylindroides	Gordonibacter_pamelaeae	0.0398406982421875	14.6438446044922	25.3106079101562	25.3504486083984
Bacteroides_nordii	Gordonibacter_pamelaeae	1.62802124023438	14.6438446044922	25.4274597167969	27.0554809570312
Bifidobacterium_pseudocatenulatum	Gordonibacter_pamelaeae	6.03367614746094	14.6438446044922	26.6819610595703	32.7156372070312
Sharpea_azabuensis	Gordonibacter_pamelaeae	3.28349304199219	14.6438446044922	25.6439208984375	28.9274139404297
Gemella_haemolysans	Gordonibacter_pamelaeae	6.26980590820312	14.6438446044922	25.8247222900391	32.0945281982422
Streptococcus_parasanguinis	Gordonibacter_pamelaeae	1.18551635742188	14.6438446044922	25.6707916259766	26.8563079833984
Roseburia_faecis	Gordonibacter_pamelaeae	0.119247436523438	14.6438446044922	25.95947265625	26.0787200927734
Denitrobacterium_detoxificans	Gordonibacter_pamelaeae	0.32403564453125	14.6438446044922	28.2706604003906	28.5946960449219
Eubacterium_sp_CAG_38	Gordonibacter_pamelaeae	0.070556640625	14.6438446044922	28.3315582275391	28.4021148681641
Ruminococcus_callidus	Gordonibacter_pamelaeae	0.95721435546875	14.6438446044922	25.1747436523438	26.1319580078125
Bacteroides_sp_D2	Gordonibacter_pamelaeae	0.0113525390625	14.6438446044922	25.4170684814453	25.4284210205078
Cardiobacterium_hominis	Gordonibacter_pamelaeae	1.52587890625e-05	14.6438446044922	25.1558380126953	25.1558532714844
Eubacterium_yurii	Gordonibacter_pamelaeae	1.52587890625e-05	14.6438446044922	25.1558380126953	25.1558532714844
