Feature1	Feature2	IG
Atopobium_rimae	Enterococcus_sulfureus	0.721542358398438
Atopobium_rimae	Enterococcus_thailandicus	0.721542358398438
Atopobium_rimae	Eremococcus_coleocola	0.721542358398438
Atopobium_rimae	Escherichia_albertii	0.721542358398438
Atopobium_rimae	Escherichia_fergusonii	0.721542358398438
Atopobium_rimae	Escherichia_marmotae	0.721542358398438
Atopobium_rimae	Escherichia_sp_ESNIH1	0.721542358398438
Atopobium_rimae	Eubacterium_coprostanoligenes	0.721542358398438
Atopobium_rimae	Eubacterium_maltosivorans	0.721542358398438
Atopobium_rimae	Eubacterium_minutum	0.721542358398438
Atopobium_rimae	Eubacterium_pyruvativorans	0.721542358398438
Atopobium_rimae	Eubacterium_saphenum	0.721542358398438
Atopobium_rimae	Eubacterium_sp_68_3_10	0.721542358398438
Atopobium_rimae	Eubacterium_sp_An11	0.721542358398438
Atopobium_rimae	Eubacterium_sp_CAG_786	0.721542358398438
Atopobium_rimae	FASYN-ELONG-PWY:_fatty_acid_elongation_--_saturated	0.721542358398438
Atopobium_rimae	FERMENTATION-PWY:_mixed_acid_fermentation	0.721542358398438
Atopobium_rimae	FOLSYN-PWY:_superpathway_of_tetrahydrofolate_biosynthesis_and_salvage	0.721542358398438
Atopobium_rimae	FUC-RHAMCAT-PWY:_superpathway_of_fucose_and_rhamnose_degradation	0.721542358398438
Atopobium_rimae	FUCCAT-PWY:_fucose_degradation	0.721542358398438
Atopobium_rimae	Facklamia_hominis	0.721542358398438
Atopobium_rimae	Firmicutes_bacterium_CAG_534	0.721542358398438
Atopobium_rimae	Firmicutes_bacterium_CAG_555	0.721542358398438
Atopobium_rimae	Firmicutes_bacterium_CAG_791	0.721542358398438
Atopobium_rimae	Flavonifractor_sp_An306	0.721542358398438
Atopobium_rimae	Flavonifractor_sp_An82	0.721542358398438
Atopobium_rimae	Franconibacter_helveticus	0.721542358398438
Atopobium_rimae	Frigoribacterium_sp_Leaf8	0.721542358398438
Atopobium_rimae	Fusobacterium_equinum	0.721542358398438
Atopobium_rimae	Fusobacterium_gonidiaformans	0.721542358398438
Atopobium_rimae	Fusobacterium_naviforme	0.721542358398438
Atopobium_rimae	Fusobacterium_necrogenes	0.721542358398438
Atopobium_rimae	Fusobacterium_necrophorum	0.721542358398438
Atopobium_rimae	Fusobacterium_sp_CAG_439	0.721542358398438
Atopobium_rimae	GALLATE-DEGRADATION-I-PWY:_gallate_degradation_II	0.721542358398438
Atopobium_rimae	GALLATE-DEGRADATION-II-PWY:_gallate_degradation_I	0.721542358398438
Atopobium_rimae	GLUCARDEG-PWY:_D-glucarate_degradation_I	0.721542358398438
Atopobium_rimae	GLUCOSE1PMETAB-PWY:_glucose_and_glucose-1-phosphate_degradation	0.721542358398438
Atopobium_rimae	GLUDEG-I-PWY:_GABA_shunt	0.721542358398438
Atopobium_rimae	GLUDEG-II-PWY:_L-glutamate_degradation_VII_(to_butanoate)	0.721542358398438
Atopobium_rimae	GLYCOCAT-PWY:_glycogen_degradation_I_(bacterial)	0.721542358398438
Atopobium_rimae	GLYCOL-GLYOXDEG-PWY:_superpathway_of_glycol_metabolism_and_degradation	0.721542358398438
Atopobium_rimae	GLYCOLYSIS-E-D:_superpathway_of_glycolysis_and_Entner-Doudoroff	0.721542358398438
Atopobium_rimae	GLYCOLYSIS-TCA-GLYOX-BYPASS:_superpathway_of_glycolysis,_pyruvate_dehydrogenase,_TCA,_and_glyoxylate_bypass	0.721542358398438
Atopobium_rimae	GLYOXYLATE-BYPASS:_glyoxylate_cycle	0.721542358398438
Atopobium_rimae	GOLPDLCAT-PWY:_superpathway_of_glycerol_degradation_to_1,3-propanediol	0.721542358398438
Atopobium_rimae	Gemmiger_sp_An120	0.721542358398438
Atopobium_rimae	Gemmiger_sp_An194	0.721542358398438
Atopobium_rimae	Gemmiger_sp_An50	0.721542358398438
Atopobium_rimae	Geobacillus_stearothermophilus	0.721542358398438
Atopobium_rimae	Giardia_intestinalis	0.721542358398438
Atopobium_rimae	HEME-BIOSYNTHESIS-II:_heme_biosynthesis_I_(aerobic)	0.721542358398438
Atopobium_rimae	HEMESYN2-PWY:_heme_biosynthesis_II_(anaerobic)	0.721542358398438
Atopobium_rimae	HEXITOLDEGSUPER-PWY:_superpathway_of_hexitol_degradation_(bacteria)	0.721542358398438
Atopobium_rimae	Haemophilus_aegyptius	0.721542358398438
Atopobium_rimae	Haemophilus_haemolyticus	0.721542358398438
Atopobium_rimae	Haemophilus_influenzae	0.721542358398438
Atopobium_rimae	Haemophilus_parahaemolyticus	0.721542358398438
Atopobium_rimae	Haemophilus_quentini	0.721542358398438
Atopobium_rimae	Haemophilus_sp_C1	0.721542358398438
Atopobium_rimae	Halomonas_boliviensis	0.721542358398438
Atopobium_rimae	Helicobacter_cinaedi	0.721542358398438
Atopobium_rimae	Helicobacter_equorum	0.721542358398438
Atopobium_rimae	Helicobacter_fennelliae	0.721542358398438
Atopobium_rimae	Helicobacter_pullorum	0.721542358398438
Atopobium_rimae	Helicobacter_pylori	0.721542358398438
Atopobium_rimae	Helicobacter_trogontum	0.721542358398438
Atopobium_rimae	Helicobacter_winghamensis	0.721542358398438
Atopobium_rimae	Hydrogenibacillus_schlegelii	0.721542358398438
Atopobium_rimae	ILEUDEG-PWY:_L-isoleucine_degradation_I	0.721542358398438
Atopobium_rimae	Ileibacterium_valens	0.721542358398438
Atopobium_rimae	Jonquetella_anthropi	0.721542358398438
Atopobium_rimae	KDO-NAGLIPASYN-PWY:_superpathway_of_(Kdo)2-lipid_A_biosynthesis	0.721542358398438
Atopobium_rimae	KETOGLUCONMET-PWY:_ketogluconate_metabolism	0.721542358398438
Atopobium_rimae	Kingella_oralis	0.721542358398438
Atopobium_rimae	Klebsiella_grimontii	0.721542358398438
Atopobium_rimae	Klebsiella_quasivariicola	0.721542358398438
Atopobium_rimae	Kluyvera_intermedia	0.721542358398438
Atopobium_rimae	Kluyvera_intestini	0.721542358398438
Atopobium_rimae	Kocuria_indica	0.721542358398438
Atopobium_rimae	Kocuria_marina	0.721542358398438
Atopobium_rimae	Kocuria_palustris	0.721542358398438
Atopobium_rimae	Kocuria_rhizophila	0.721542358398438
Atopobium_rimae	Kosakonia_cowanii	0.721542358398438
Atopobium_rimae	Kosakonia_oryzae	0.721542358398438
Atopobium_rimae	Kosakonia_radicincitans	0.721542358398438
Atopobium_rimae	Kosakonia_sacchari	0.721542358398438
