Feature	IG	p_value	adjusted_p_value
Anaerostipes_caccae	0.426025390625	0.44218851116139	1.0
Actinomyces_hongkongensis	1.23556518554688	0.190615102153589	1.0
Lachnospiraceae_bacterium_2_1_46FAA	6.70095825195312	0.0023047097795258	1.0
Enterococcus_hirae	0.00469970703125	0.935667296374593	1.0
Parvimonas_sp_oral_taxon_393	3.0517578125e-05	0.994810329793722	1.0
Pyramidobacter_piscolens	0.000579833984375	0.977381622743476	1.0
Methanobrevibacter_oralis	3.0517578125e-05	0.994810329793722	1.0
Pyramidobacter_sp_C12_8	0.08367919921875	0.733409546309077	1.0
Streptococcus_gallolyticus	0.1612548828125	0.63635067165822	1.0
Bifidobacterium_catenulatum	0.5555419921875	0.380172282316391	1.0
Desulfovibrio_vulgaris	3.0517578125e-05	0.994810329793722	1.0
Enterococcus_gallinarum	1.77276611328125	0.116959176473551	1.0
Streptococcus_thermophilus	1.14205932617188	0.20829599285856	1.0
Lactobacillus_delbrueckii	1.39608764648438	0.164170127009259	1.0
Saccharomyces_cerevisiae	2.92559814453125	0.0440214153564365	1.0
Faecalicoccus_pleomorphus	0.281585693359375	0.532109885063846	1.0
Oribacterium_sinus	26.8056335449219	1.08795428929088e-09	1.88542478334109e-06
Streptococcus_mutans	4.34774780273438	0.0140865970840772	1.0
Veillonella_rogosae	0.00103759765625	0.969746322375226	1.0
Parvimonas_sp_KA00067	0.5555419921875	0.380172282316391	1.0
Streptococcus_viridans	8.00863647460938	0.0008621944037065	1.0
Clostridium_cadaveris	3.0517578125e-05	0.994810329793722	1.0
Lactobacillus_ruminis	0.14013671875	0.659385632931189	1.0
Bacteroides_sp_CAG_633	1.41253662109375	0.161706860763456	1.0
Massiliomicrobiota_timonensis	0.5555419921875	0.380172282316391	1.0
Lachnoclostridium_sp_An118	0.08367919921875	0.733409546309077	1.0
Citrobacter_koseri	0.00726318359375	0.920071257952538	1.0
Pediococcus_acidilactici	2.402099609375	0.0680261654557868	1.0
Lactobacillus_sanfranciscensis	0.5555419921875	0.380172282316391	1.0
Aggregatibacter_aphrophilus	0.1961669921875	0.602029893842371	1.0
Dorea_sp_D27	3.0517578125e-05	0.994810329793722	1.0
