data_type,base_feature,contributing_feature,base_IG_1D_mean,total_IG_2D_mean,ig_difference_raw,ig_difference_pct,pair_ig_count
functions,PWY-7204:_pyridoxal_5'-phosphate_salvage_II_(plants),METHANOGENESIS-PWY:_methanogenesis_from_H2_and_CO2,42.492,102.218,59.725,140.56,2/28
functions,HISTSYN-PWY:_L-histidine_biosynthesis,"PWY-6961:_L-ascorbate_degradation_II_(bacterial,_aerobic)",36.712,96.432,59.719,162.67,2/28
functions,PWY-7942:_5-oxo-L-proline_metabolism,PWY-6167:_flavin_biosynthesis_II_(archaea),44.539,104.249,59.71,134.06,2/28
functions,ECASYN-PWY:_enterobacterial_common_antigen_biosynthesis,PWY-6165:_chorismate_biosynthesis_II_(archaea),47.591,107.287,59.696,125.44,2/28
functions,P163-PWY:_L-lysine_fermentation_to_acetate_and_butanoate,P161-PWY:_acetylene_degradation_(anaerobic),54.842,114.531,59.689,108.84,12/28
functions,PWY-6284:_superpathway_of_unsaturated_fatty_acids_biosynthesis_(E._coli),REDCITCYC:_TCA_cycle_VI_(Helicobacter),42.094,101.782,59.688,141.8,4/28
functions,P163-PWY:_L-lysine_fermentation_to_acetate_and_butanoate,UBISYN-PWY:_superpathway_of_ubiquinol-8_biosynthesis_(early_decarboxylation),48.859,108.537,59.677,122.14,16/28
functions,ORNDEG-PWY:_superpathway_of_ornithine_degradation,PWY-6588:_pyruvate_fermentation_to_acetone,77.749,137.413,59.664,76.74,24/28
functions,PWY-5855:_ubiquinol-7_biosynthesis_(early_decarboxylation),PWY-6167:_flavin_biosynthesis_II_(archaea),49.984,109.645,59.661,119.36,18/28
functions,PWY-6708:_ubiquinol-8_biosynthesis_(early_decarboxylation),P441-PWY:_superpathway_of_N-acetylneuraminate_degradation,50.936,110.593,59.658,117.12,14/28
functions,P163-PWY:_L-lysine_fermentation_to_acetate_and_butanoate,PWY-7807:_glyphosate_degradation_III,48.98,108.625,59.645,121.77,16/28
functions,P441-PWY:_superpathway_of_N-acetylneuraminate_degradation,PWY-6113:_superpathway_of_mycolate_biosynthesis,44.304,103.937,59.632,134.6,2/28
functions,"P4-PWY:_superpathway_of_L-lysine,_L-threonine_and_L-methionine_biosynthesis_I",VALSYN-PWY:_L-valine_biosynthesis,46.518,106.101,59.583,128.09,4/28
functions,P161-PWY:_acetylene_degradation_(anaerobic),PWY-8113:_3PG-factor_420_biosynthesis,50.847,110.43,59.583,117.18,8/28
functions,PWY-5840:_superpathway_of_menaquinol-7_biosynthesis,PWY-6165:_chorismate_biosynthesis_II_(archaea),48.037,107.606,59.57,124.01,2/28
functions,PWY-7094:_fatty_acid_salvage,ORNDEG-PWY:_superpathway_of_ornithine_degradation,51.178,110.712,59.534,116.33,6/28
functions,MET-SAM-PWY:_superpathway_of_S-adenosyl-L-methionine_biosynthesis,PWY-6165:_chorismate_biosynthesis_II_(archaea),55.987,115.516,59.529,106.33,2/28
functions,PWY0-461:_L-lysine_degradation_I,P163-PWY:_L-lysine_fermentation_to_acetate_and_butanoate,54.355,113.862,59.507,109.48,22/28
functions,ORNDEG-PWY:_superpathway_of_ornithine_degradation,PWY-7391:_isoprene_biosynthesis_II_(engineered),60.921,120.427,59.506,97.68,4/28
functions,VALSYN-PWY:_L-valine_biosynthesis,PWY-8190:_L-glutamate_degradation_XI_(reductive_Stickland_reaction),56.044,115.522,59.478,106.13,18/28
functions,PWY-2941:_L-lysine_biosynthesis_II,UBISYN-PWY:_superpathway_of_ubiquinol-8_biosynthesis_(early_decarboxylation),41.062,100.51,59.448,144.78,4/28
functions,CARNMET-PWY:_L-carnitine_degradation_I,PWY-6588:_pyruvate_fermentation_to_acetone,45.418,104.853,59.436,130.86,8/28
functions,PWY-5104:_L-isoleucine_biosynthesis_IV,PWY4LZ-257:_superpathway_of_fermentation_(Chlamydomonas_reinhardtii),42.081,101.499,59.417,141.2,2/28
functions,PWY0-1337:_oleate_&beta;-oxidation,P441-PWY:_superpathway_of_N-acetylneuraminate_degradation,45.348,104.764,59.417,131.02,6/28
functions,PWY-8113:_3PG-factor_420_biosynthesis,"P4-PWY:_superpathway_of_L-lysine,_L-threonine_and_L-methionine_biosynthesis_I",40.225,99.626,59.402,147.67,2/28
functions,PWY-5692:_allantoin_degradation_to_glyoxylate_II,P441-PWY:_superpathway_of_N-acetylneuraminate_degradation,47.046,106.445,59.399,126.26,10/28
functions,PWY-5189:_tetrapyrrole_biosynthesis_II_(from_glycine),PWY-8190:_L-glutamate_degradation_XI_(reductive_Stickland_reaction),61.833,121.206,59.373,96.02,20/28
functions,PWY-5692:_allantoin_degradation_to_glyoxylate_II,ORNDEG-PWY:_superpathway_of_ornithine_degradation,52.959,112.311,59.352,112.07,8/28
functions,P163-PWY:_L-lysine_fermentation_to_acetate_and_butanoate,URDEGR-PWY:_superpathway_of_allantoin_degradation_in_plants,49.416,108.765,59.349,120.1,20/28
functions,TCA-GLYOX-BYPASS:_superpathway_of_glyoxylate_bypass_and_TCA,P441-PWY:_superpathway_of_N-acetylneuraminate_degradation,49.761,109.107,59.346,119.26,6/28
functions,PWY-5896:_superpathway_of_menaquinol-10_biosynthesis,P163-PWY:_L-lysine_fermentation_to_acetate_and_butanoate,49.549,108.889,59.339,119.76,12/28
functions,PWY-5675:_nitrate_reduction_V_(assimilatory),PWY-2941:_L-lysine_biosynthesis_II,42.392,101.722,59.329,139.95,10/28
functions,PWY-5840:_superpathway_of_menaquinol-7_biosynthesis,PWY-6588:_pyruvate_fermentation_to_acetone,46.094,105.421,59.327,128.71,4/28
functions,PWY-7791:_UMP_biosynthesis_III,P163-PWY:_L-lysine_fermentation_to_acetate_and_butanoate,39.668,98.982,59.314,149.53,2/28
functions,PWY-6167:_flavin_biosynthesis_II_(archaea),GLUCARDEG-PWY:_D-glucarate_degradation_I,48.287,107.589,59.302,122.81,4/28
functions,PWY-2941:_L-lysine_biosynthesis_II,TCA-GLYOX-BYPASS:_superpathway_of_glyoxylate_bypass_and_TCA,43.288,102.581,59.293,136.97,2/28
functions,PWY-7204:_pyridoxal_5'-phosphate_salvage_II_(plants),PWY-6160:_3-dehydroquinate_biosynthesis_II_(archaea),42.492,101.783,59.291,139.53,2/28
functions,PWY-6167:_flavin_biosynthesis_II_(archaea),PWY-5705:_allantoin_degradation_to_glyoxylate_III,48.287,107.569,59.282,122.77,4/28
functions,PWY-7204:_pyridoxal_5'-phosphate_salvage_II_(plants),PWY66-429:_fatty_acid_biosynthesis_initiation_(mitochondria),42.492,101.764,59.272,139.49,2/28
functions,"PWY-7456:_&beta;-(1,4)-mannan_degradation",PWY-6588:_pyruvate_fermentation_to_acetone,40.924,100.194,59.271,144.83,2/28
functions,PWY-7204:_pyridoxal_5'-phosphate_salvage_II_(plants),PWY-2941:_L-lysine_biosynthesis_II,48.229,107.441,59.212,122.77,6/28
functions,AST-PWY:_L-arginine_degradation_II_(AST_pathway),PWY-6588:_pyruvate_fermentation_to_acetone,53.61,112.786,59.176,110.38,16/28
functions,PWY-2941:_L-lysine_biosynthesis_II,PWY-7094:_fatty_acid_salvage,41.062,100.233,59.171,144.1,4/28
functions,"PWY-241:_C4_photosynthetic_carbon_assimilation_cycle,_NADP-ME_type",PWY-5918:_superpathway_of_heme_b_biosynthesis_from_glutamate,53.493,112.649,59.156,110.59,16/28
functions,REDCITCYC:_TCA_cycle_VI_(Helicobacter),PWY-6165:_chorismate_biosynthesis_II_(archaea),55.629,114.784,59.155,106.34,6/28
functions,PWY-7118:_chitin_deacetylation,P441-PWY:_superpathway_of_N-acetylneuraminate_degradation,51.867,111.018,59.151,114.04,12/28
functions,PWY-5918:_superpathway_of_heme_b_biosynthesis_from_glutamate,PWY-6588:_pyruvate_fermentation_to_acetone,66.747,125.897,59.151,88.62,14/28
functions,VALSYN-PWY:_L-valine_biosynthesis,FOLSYN-PWY:_superpathway_of_tetrahydrofolate_biosynthesis_and_salvage,50.995,110.124,59.129,115.95,6/28
functions,"PWY-7117:_C4_photosynthetic_carbon_assimilation_cycle,_PEPCK_type",GLYCOL-GLYOXDEG-PWY:_superpathway_of_glycol_metabolism_and_degradation,52.005,111.132,59.127,113.69,6/28
functions,CARNMET-PWY:_L-carnitine_degradation_I,PWY-6167:_flavin_biosynthesis_II_(archaea),43.312,102.431,59.119,136.5,2/28
functions,"PWY-7385:_1,3-propanediol_biosynthesis_(engineered)","PWY-7117:_C4_photosynthetic_carbon_assimilation_cycle,_PEPCK_type",40.086,99.202,59.116,147.47,2/28
functions,METSYN-PWY:_superpathway_of_L-homoserine_and_L-methionine_biosynthesis,PWY-6167:_flavin_biosynthesis_II_(archaea),45.758,104.865,59.108,129.18,8/28
functions,PWY-7118:_chitin_deacetylation,PWY-2941:_L-lysine_biosynthesis_II,48.226,107.332,59.106,122.56,8/28
functions,UBISYN-PWY:_superpathway_of_ubiquinol-8_biosynthesis_(early_decarboxylation),P441-PWY:_superpathway_of_N-acetylneuraminate_degradation,49.544,108.643,59.099,119.29,14/28
functions,P441-PWY:_superpathway_of_N-acetylneuraminate_degradation,PWY-8188:_L-alanine_degradation_VI_(reductive_Stickland_reaction),44.304,103.403,59.099,133.39,2/28
functions,P163-PWY:_L-lysine_fermentation_to_acetate_and_butanoate,PWY-5656:_mannosylglycerate_biosynthesis_I,52.645,111.738,59.093,112.25,14/28
functions,PWY-5367:_petroselinate_biosynthesis,PWY-5918:_superpathway_of_heme_b_biosynthesis_from_glutamate,46.302,105.393,59.091,127.62,6/28
functions,PWY-5705:_allantoin_degradation_to_glyoxylate_III,PWY-2941:_L-lysine_biosynthesis_II,41.605,100.677,59.072,141.98,4/28
functions,PWY-6588:_pyruvate_fermentation_to_acetone,PWY-5838:_superpathway_of_menaquinol-8_biosynthesis_I,44.315,103.378,59.063,133.28,2/28
functions,PWY-6285:_superpathway_of_fatty_acids_biosynthesis_(E._coli),PWY-6588:_pyruvate_fermentation_to_acetone,53.619,112.662,59.044,110.12,10/28
functions,PWY-5104:_L-isoleucine_biosynthesis_IV,PWY-5918:_superpathway_of_heme_b_biosynthesis_from_glutamate,46.782,105.824,59.041,126.2,6/28
functions,HISTSYN-PWY:_L-histidine_biosynthesis,PWY-5918:_superpathway_of_heme_b_biosynthesis_from_glutamate,45.88,104.913,59.033,128.67,8/28
functions,PWY-5918:_superpathway_of_heme_b_biosynthesis_from_glutamate,PWY-5367:_petroselinate_biosynthesis,53.609,112.615,59.005,110.07,2/28
functions,PWY-6167:_flavin_biosynthesis_II_(archaea),PWY-5850:_superpathway_of_menaquinol-6_biosynthesis,45.266,104.26,58.994,130.33,2/28
functions,PWY-7807:_glyphosate_degradation_III,P163-PWY:_L-lysine_fermentation_to_acetate_and_butanoate,49.636,108.625,58.989,118.84,16/28
functions,PWY66-429:_fatty_acid_biosynthesis_initiation_(mitochondria),PWY-7204:_pyridoxal_5'-phosphate_salvage_II_(plants),42.781,101.764,58.984,137.87,2/28
functions,"PWY-241:_C4_photosynthetic_carbon_assimilation_cycle,_NADP-ME_type",PWY-7204:_pyridoxal_5'-phosphate_salvage_II_(plants),44.829,103.812,58.983,131.57,8/28
functions,PWY-5723:_Rubisco_shunt,POLYAMINSYN3-PWY:_superpathway_of_polyamine_biosynthesis_II,37.939,96.907,58.968,155.43,2/28
functions,HISTSYN-PWY:_L-histidine_biosynthesis,PWY-702:_L-methionine_biosynthesis_II,36.712,95.662,58.95,160.57,2/28
functions,DARABCATK12-PWY:_D-arabinose_degradation_I,PWY-6165:_chorismate_biosynthesis_II_(archaea),45.756,104.7,58.944,128.82,2/28
functions,PWY-6588:_pyruvate_fermentation_to_acetone,PWY-5189:_tetrapyrrole_biosynthesis_II_(from_glycine),63.551,122.483,58.932,92.73,22/28
functions,P163-PWY:_L-lysine_fermentation_to_acetate_and_butanoate,HOMOSER-METSYN-PWY:_L-methionine_biosynthesis_I,55.551,114.482,58.932,106.09,8/28
functions,PWY-5971:_palmitate_biosynthesis_(type_II_fatty_acid_synthase),PWY-5918:_superpathway_of_heme_b_biosynthesis_from_glutamate,46.057,104.985,58.928,127.94,4/28
functions,METSYN-PWY:_superpathway_of_L-homoserine_and_L-methionine_biosynthesis,P163-PWY:_L-lysine_fermentation_to_acetate_and_butanoate,52.147,111.055,58.908,112.96,10/28
functions,P163-PWY:_L-lysine_fermentation_to_acetate_and_butanoate,PWY3O-4107:_NAD_salvage_pathway_V_(PNC_V_cycle),52.627,111.526,58.899,111.92,12/28
functions,P161-PWY:_acetylene_degradation_(anaerobic),LACTOSECAT-PWY:_lactose_and_galactose_degradation_I,48.331,107.229,58.898,121.86,8/28
functions,URDEGR-PWY:_superpathway_of_allantoin_degradation_in_plants,ORNDEG-PWY:_superpathway_of_ornithine_degradation,50.879,109.774,58.895,115.76,10/28
functions,PWY-6803:_phosphatidylcholine_acyl_editing,PWY-2941:_L-lysine_biosynthesis_II,41.818,100.713,58.895,140.83,6/28
functions,PWY-5896:_superpathway_of_menaquinol-10_biosynthesis,PWY-5918:_superpathway_of_heme_b_biosynthesis_from_glutamate,45.971,104.836,58.865,128.05,4/28
functions,PWY-5918:_superpathway_of_heme_b_biosynthesis_from_glutamate,PWY-6284:_superpathway_of_unsaturated_fatty_acids_biosynthesis_(E._coli),53.609,112.468,58.859,109.79,2/28
functions,PWY0-42:_2-methylcitrate_cycle_I,VALSYN-PWY:_L-valine_biosynthesis,56.333,115.178,58.845,104.46,10/28
functions,PWY-5104:_L-isoleucine_biosynthesis_IV,PWY-6588:_pyruvate_fermentation_to_acetone,51.549,110.356,58.807,114.08,20/28
functions,PWY-2941:_L-lysine_biosynthesis_II,PWY-5705:_allantoin_degradation_to_glyoxylate_III,41.871,100.677,58.806,140.45,4/28
functions,REDCITCYC:_TCA_cycle_VI_(Helicobacter),PWY3O-4107:_NAD_salvage_pathway_V_(PNC_V_cycle),45.188,103.988,58.801,130.13,2/28
functions,PWY-5656:_mannosylglycerate_biosynthesis_I,PWY-6167:_flavin_biosynthesis_II_(archaea),45.841,104.64,58.799,128.27,6/28
functions,METSYN-PWY:_superpathway_of_L-homoserine_and_L-methionine_biosynthesis,P441-PWY:_superpathway_of_N-acetylneuraminate_degradation,52.392,111.188,58.797,112.23,10/28
functions,PWY-5845:_superpathway_of_menaquinol-9_biosynthesis,PWY-6167:_flavin_biosynthesis_II_(archaea),42.693,101.477,58.784,137.69,2/28
functions,PWY-5705:_allantoin_degradation_to_glyoxylate_III,PWY-6167:_flavin_biosynthesis_II_(archaea),48.809,107.569,58.759,120.39,4/28
functions,PWY-6285:_superpathway_of_fatty_acids_biosynthesis_(E._coli),VALSYN-PWY:_L-valine_biosynthesis,44.169,102.894,58.725,132.95,2/28
functions,KETOGLUCONMET-PWY:_ketogluconate_metabolism,PWY-6588:_pyruvate_fermentation_to_acetone,56.689,115.407,58.718,103.58,20/28
functions,P163-PWY:_L-lysine_fermentation_to_acetate_and_butanoate,METSYN-PWY:_superpathway_of_L-homoserine_and_L-methionine_biosynthesis,52.34,111.055,58.715,112.18,10/28
functions,PWY0-1533:_methylphosphonate_degradation_I,ORNDEG-PWY:_superpathway_of_ornithine_degradation,48.787,107.457,58.669,120.26,10/28
functions,PWY-6588:_pyruvate_fermentation_to_acetone,SULFATE-CYS-PWY:_superpathway_of_sulfate_assimilation_and_cysteine_biosynthesis,44.315,102.981,58.666,132.38,2/28
functions,ORNDEG-PWY:_superpathway_of_ornithine_degradation,HISTSYN-PWY:_L-histidine_biosynthesis,51.114,109.779,58.665,114.77,8/28
functions,PWY-5104:_L-isoleucine_biosynthesis_IV,PWY-6612:_superpathway_of_tetrahydrofolate_biosynthesis,42.081,100.731,58.65,139.37,2/28
functions,ORNDEG-PWY:_superpathway_of_ornithine_degradation,PWY4LZ-257:_superpathway_of_fermentation_(Chlamydomonas_reinhardtii),50.185,108.805,58.62,116.81,8/28
functions,P441-PWY:_superpathway_of_N-acetylneuraminate_degradation,PWY66-429:_fatty_acid_biosynthesis_initiation_(mitochondria),57.778,116.396,58.617,101.45,6/28
functions,PWY-6588:_pyruvate_fermentation_to_acetone,PWY-6165:_chorismate_biosynthesis_II_(archaea),43.405,102.009,58.604,135.02,2/28
functions,PWY-5656:_mannosylglycerate_biosynthesis_I,ORNDEG-PWY:_superpathway_of_ornithine_degradation,49.541,108.128,58.587,118.26,4/28
functions,TCA:_TCA_cycle_I_(prokaryotic),P441-PWY:_superpathway_of_N-acetylneuraminate_degradation,50.844,109.426,58.582,115.22,14/28
functions,PWY-2941:_L-lysine_biosynthesis_II,NAD-BIOSYNTHESIS-II:_NAD_salvage_pathway_III_(to_nicotinamide_riboside),44.097,102.663,58.565,132.81,4/28
functions,ORNDEG-PWY:_superpathway_of_ornithine_degradation,DTDPRHAMSYN-PWY:_dTDP-&beta;-L-rhamnose_biosynthesis,60.921,119.479,58.558,96.12,4/28
functions,PWY4LZ-257:_superpathway_of_fermentation_(Chlamydomonas_reinhardtii),PWY-5918:_superpathway_of_heme_b_biosynthesis_from_glutamate,46.885,105.441,58.555,124.89,2/28
functions,PWY-5189:_tetrapyrrole_biosynthesis_II_(from_glycine),HISTSYN-PWY:_L-histidine_biosynthesis,47.608,106.143,58.535,122.95,8/28
functions,P23-PWY:_reductive_TCA_cycle_I,PWY-2941:_L-lysine_biosynthesis_II,38.32,96.843,58.523,152.72,2/28
functions,PWY-5918:_superpathway_of_heme_b_biosynthesis_from_glutamate,PWY-1042:_glycolysis_IV,53.609,112.126,58.516,109.15,2/28
functions,PWY-6167:_flavin_biosynthesis_II_(archaea),METSYN-PWY:_superpathway_of_L-homoserine_and_L-methionine_biosynthesis,46.403,104.865,58.463,125.99,8/28
functions,PWY-5104:_L-isoleucine_biosynthesis_IV,ORNDEG-PWY:_superpathway_of_ornithine_degradation,52.713,111.168,58.455,110.89,8/28
functions,PWY-6588:_pyruvate_fermentation_to_acetone,"PWY-5138:_fatty_acid_&beta;-oxidation_IV_(unsaturated,_even_number)",51.332,109.754,58.423,113.81,6/28
functions,PWY-6167:_flavin_biosynthesis_II_(archaea),AEROBACTINSYN-PWY:_aerobactin_biosynthesis,47.28,105.684,58.404,123.53,6/28
functions,P163-PWY:_L-lysine_fermentation_to_acetate_and_butanoate,PWY-5347:_superpathway_of_L-methionine_biosynthesis_(transsulfuration),53.995,112.398,58.403,108.16,10/28
functions,PWY-6588:_pyruvate_fermentation_to_acetone,KETOGLUCONMET-PWY:_ketogluconate_metabolism,57.009,115.407,58.398,102.44,20/28
functions,PWY-2941:_L-lysine_biosynthesis_II,PWY-6803:_phosphatidylcholine_acyl_editing,42.343,100.713,58.37,137.85,6/28
functions,P441-PWY:_superpathway_of_N-acetylneuraminate_degradation,PWY-7858:_(5Z)-dodecenoate_biosynthesis_II,44.304,102.673,58.369,131.75,2/28
functions,PWY-5861:_superpathway_of_demethylmenaquinol-8_biosynthesis_I,PWY-7198:_pyrimidine_deoxyribonucleotides_de_novo_biosynthesis_IV,43.24,101.604,58.364,134.98,2/28
functions,PWY-6167:_flavin_biosynthesis_II_(archaea),PWY-5104:_L-isoleucine_biosynthesis_IV,51.043,109.389,58.346,114.31,4/28
functions,PWY0-1415:_superpathway_of_heme_b_biosynthesis_from_uroporphyrinogen-III,PWY-6167:_flavin_biosynthesis_II_(archaea),41.081,99.424,58.343,142.02,6/28
functions,UBISYN-PWY:_superpathway_of_ubiquinol-8_biosynthesis_(early_decarboxylation),ORNDEG-PWY:_superpathway_of_ornithine_degradation,53.405,111.747,58.342,109.25,12/28
functions,PWY-7204:_pyridoxal_5'-phosphate_salvage_II_(plants),P163-PWY:_L-lysine_fermentation_to_acetate_and_butanoate,52.058,110.397,58.339,112.07,16/28
functions,P441-PWY:_superpathway_of_N-acetylneuraminate_degradation,PWY-6138:_CMP-N-acetylneuraminate_biosynthesis_I_(eukaryotes),44.304,102.605,58.301,131.59,2/28
functions,REDCITCYC:_TCA_cycle_VI_(Helicobacter),PWY-8113:_3PG-factor_420_biosynthesis,52.942,111.198,58.255,110.04,10/28
functions,P441-PWY:_superpathway_of_N-acetylneuraminate_degradation,ARG+POLYAMINE-SYN:_superpathway_of_arginine_and_polyamine_biosynthesis,53.941,112.18,58.239,107.97,4/28
functions,PWY-5918:_superpathway_of_heme_b_biosynthesis_from_glutamate,PWY-5971:_palmitate_biosynthesis_(type_II_fatty_acid_synthase),53.609,111.845,58.236,108.63,2/28
functions,PWY3O-4107:_NAD_salvage_pathway_V_(PNC_V_cycle),PWY-6588:_pyruvate_fermentation_to_acetone,48.068,106.293,58.225,121.13,14/28
functions,PWY4LZ-257:_superpathway_of_fermentation_(Chlamydomonas_reinhardtii),PWY-8112:_factor_420_biosynthesis_I_(archaea),46.885,105.086,58.201,124.13,2/28
functions,P161-PWY:_acetylene_degradation_(anaerobic),PWY-6349:_CDP-archaeol_biosynthesis,50.847,109.045,58.199,114.46,8/28
functions,P163-PWY:_L-lysine_fermentation_to_acetate_and_butanoate,PWY-6803:_phosphatidylcholine_acyl_editing,53.582,111.752,58.17,108.56,20/28
functions,PWY-5918:_superpathway_of_heme_b_biosynthesis_from_glutamate,PWY-6478:_GDP-D-glycero-&alpha;-D-manno-heptose_biosynthesis,49.113,107.243,58.13,118.36,4/28
functions,PWY-8190:_L-glutamate_degradation_XI_(reductive_Stickland_reaction),GLYCOL-GLYOXDEG-PWY:_superpathway_of_glycol_metabolism_and_degradation,46.875,105.004,58.13,124.01,6/28
functions,PWY4LZ-257:_superpathway_of_fermentation_(Chlamydomonas_reinhardtii),PWY-7391:_isoprene_biosynthesis_II_(engineered),46.885,105.007,58.121,123.96,2/28
functions,PWY-2941:_L-lysine_biosynthesis_II,PWY-6285:_superpathway_of_fatty_acids_biosynthesis_(E._coli),44.135,102.254,58.119,131.69,4/28
functions,PWY-5675:_nitrate_reduction_V_(assimilatory),PWY-5918:_superpathway_of_heme_b_biosynthesis_from_glutamate,49.518,107.632,58.114,117.36,2/28
functions,PWY-5918:_superpathway_of_heme_b_biosynthesis_from_glutamate,PWY-7198:_pyrimidine_deoxyribonucleotides_de_novo_biosynthesis_IV,64.09,122.2,58.11,90.67,14/28
functions,P161-PWY:_acetylene_degradation_(anaerobic),ORNDEG-PWY:_superpathway_of_ornithine_degradation,54.256,112.347,58.091,107.07,20/28
functions,GLYOXYLATE-BYPASS:_glyoxylate_cycle,PWY-7198:_pyrimidine_deoxyribonucleotides_de_novo_biosynthesis_IV,52.771,110.861,58.09,110.08,2/28
functions,PWY-5656:_mannosylglycerate_biosynthesis_I,PWY-5918:_superpathway_of_heme_b_biosynthesis_from_glutamate,43.917,101.986,58.069,132.23,2/28
functions,PWY-7254:_TCA_cycle_VII_(acetate-producers),PWY-5913:_partial_TCA_cycle_(obligate_autotrophs),44.218,102.256,58.038,131.25,4/28
functions,UBISYN-PWY:_superpathway_of_ubiquinol-8_biosynthesis_(early_decarboxylation),P163-PWY:_L-lysine_fermentation_to_acetate_and_butanoate,50.542,108.537,57.995,114.75,16/28
functions,PWY0-42:_2-methylcitrate_cycle_I,"PWY-7117:_C4_photosynthetic_carbon_assimilation_cycle,_PEPCK_type",57.576,115.562,57.986,100.71,4/28
functions,PWY-6612:_superpathway_of_tetrahydrofolate_biosynthesis,PWY-8190:_L-glutamate_degradation_XI_(reductive_Stickland_reaction),50.321,108.239,57.917,115.1,14/28
functions,"PWY-6961:_L-ascorbate_degradation_II_(bacterial,_aerobic)",P163-PWY:_L-lysine_fermentation_to_acetate_and_butanoate,57.723,115.638,57.914,100.33,18/28
functions,HISTSYN-PWY:_L-histidine_biosynthesis,P441-PWY:_superpathway_of_N-acetylneuraminate_degradation,49.391,107.296,57.905,117.24,10/28
functions,AEROBACTINSYN-PWY:_aerobactin_biosynthesis,PWY-7198:_pyrimidine_deoxyribonucleotides_de_novo_biosynthesis_IV,51.487,109.377,57.89,112.44,6/28
functions,PWY-6588:_pyruvate_fermentation_to_acetone,HISTSYN-PWY:_L-histidine_biosynthesis,56.636,114.525,57.889,102.21,8/28
